gender,id,injection-coordinates,injection-structures,product-id,strain,structure-abbrev,structure-color,structure-id,structure-name,transgenic-line
F,298326521,"[5560, 2500, 9280]","[{u'abbreviation': u'SSp-m', u'color': u'188064', u'id': 345, u'name': u'Primary somatosensory area, mouth'}, {u'abbreviation': u'SSp-n', u'color': u'188064', u'id': 353, u'name': u'Primary somatosensory area, nose'}, {u'abbreviation': u'SSs', u'color': u'188064', u'id': 378, u'name': u'Supplemental somatosensory area'}]",5,,SSp-n,188064,353,"Primary somatosensory area, nose",A930038C07Rik-Tg1-Cre
F,298079928,"[10150, 3670, 6190]","[{u'abbreviation': u'LDT', u'color': u'FFC395', u'id': 162, u'name': u'Laterodorsal tegmental nucleus'}, {u'abbreviation': u'PAG', u'color': u'FF90FF', u'id': 795, u'name': u'Periaqueductal gray'}]",5,,PAG,FF90FF,795,Periaqueductal gray,Lypd6-Cre_KL156
F,157909001,"[5480, 1870, 7110]","[{u'abbreviation': u'SSp-ll', u'color': u'188064', u'id': 337, u'name': u'Primary somatosensory area, lower limb'}, {u'abbreviation': u'MOp', u'color': u'1F9D5A', u'id': 985, u'name': u'Primary motor area'}]",5,C57BL/6J,MOp,1F9D5A,985,Primary motor area,Ntsr1-Cre_GN220
F,292479421,"[6850, 1910, 6250]","[{u'abbreviation': u'CA1', u'color': u'7ED04B', u'id': 382, u'name': u'Field CA1'}, {u'abbreviation': u'CA2', u'color': u'7ED04B', u'id': 423, u'name': u'Field CA2'}, {u'abbreviation': u'CA3', u'color': u'7ED04B', u'id': 463, u'name': u'Field CA3'}]",5,FVB.CD1(ICR),CA1,7ED04B,382,Field CA1,Ppp1r17-Cre_NL146
M,302016815,"[5640, 6160, 6600]","[{u'abbreviation': u'AHN', u'color': u'FF4C3E', u'id': 88, u'name': u'Anterior hypothalamic nucleus'}, {u'abbreviation': u'LHA', u'color': u'F2483B', u'id': 194, u'name': u'Lateral hypothalamic area'}, {u'abbreviation': u'LPO', u'color': u'F2483B', u'id': 226, u'name': u'Lateral preoptic area'}, {u'abbreviation': u'SI', u'color': u'A2B1D8', u'id': 342, u'name': u'Substantia innominata'}, {u'abbreviation': u'BST', u'color': u'B3C0DF', u'id': 351, u'name': u'Bed nuclei of the stria terminalis'}, {u'abbreviation': u'MPO', u'color': u'FF5547', u'id': 523, u'name': u'Medial preoptic area'}]",5,C57BL/6J,LPO,F2483B,226,Lateral preoptic area,Gad2-IRES-Cre
F,525412369,"[7570, 730, 5260]","[{u'abbreviation': u'RSPd', u'color': u'1AA698', u'id': 879, u'name': u'Retrosplenial area, dorsal part'}, {u'abbreviation': u'RSPv', u'color': u'1AA698', u'id': 886, u'name': u'Retrosplenial area, ventral part'}]",44,,RSPv,1AA698,886,"Retrosplenial area, ventral part",Ai75(RCL-nT)
F,286417464,"[9870, 2180, 8810]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}, {u'abbreviation': u'VISl', u'color': u'08858C', u'id': 409, u'name': u'Lateral visual area'}, {u'abbreviation': u'VISpl', u'color': u'08858C', u'id': 425, u'name': u'Posterolateral visual area'}]",5,C57BL/6J,VISpl,08858C,425,Posterolateral visual area,Rbp4-Cre_KL100
M,124060405,"[7710, 2690, 9550]","[{u'abbreviation': u'AUDp', u'color': u'019399', u'id': 1002, u'name': u'Primary auditory area'}, {u'abbreviation': u'AUDd', u'color': u'019399', u'id': 1011, u'name': u'Dorsal auditory area'}]",5,C57BL/6J,AUDp,19399,1002,Primary auditory area,Syt6-Cre_KI148
M,148964212,"[5760, 1440, 7630]","[{u'abbreviation': u'SSp-ll', u'color': u'188064', u'id': 337, u'name': u'Primary somatosensory area, lower limb'}, {u'abbreviation': u'SSp-ul', u'color': u'188064', u'id': 369, u'name': u'Primary somatosensory area, upper limb'}]",5,C57BL/6J,SSp-ul,188064,369,"Primary somatosensory area, upper limb",
F,167513067,"[7570, 2100, 5890]","[{u'abbreviation': u'CA1', u'color': u'7ED04B', u'id': 382, u'name': u'Field CA1'}, {u'abbreviation': u'SUB', u'color': u'4FC244', u'id': 502, u'name': u'Subiculum'}, {u'abbreviation': u'RSPv', u'color': u'1AA698', u'id': 886, u'name': u'Retrosplenial area, ventral part'}, {u'abbreviation': u'FC', u'color': u'7ED04B', u'id': 982, u'name': u'Fasciola cinerea'}]",5,C57BL/6J,SUB,4FC244,502,Subiculum,Gad2-IRES-Cre
M,267031577,"[9420, 2940, 9500]","[{u'abbreviation': u'SUB', u'color': u'4FC244', u'id': 502, u'name': u'Subiculum'}, {u'abbreviation': u'ENTl', u'color': u'32B825', u'id': 918, u'name': u'Entorhinal area, lateral part'}, {u'abbreviation': u'ENTm', u'color': u'32B825', u'id': 926, u'name': u'Entorhinal area, medial part, dorsal zone'}, {u'abbreviation': u'VISli', u'color': u'08858C', u'id': 312782574, u'name': u'Laterointermediate area'}, {u'abbreviation': u'VISpor', u'color': u'08858C', u'id': 312782628, u'name': u'Postrhinal area'}]",5,C57BL/6J,VISpor,08858C,312782628,Postrhinal area,Syt6-Cre_KI148
M,304338014,"[8620, 1550, 6200]","[{u'abbreviation': u'SCm', u'color': u'FF90FF', u'id': 294, u'name': u'Superior colliculus, motor related'}, {u'abbreviation': u'SCs', u'color': u'FF7AFF', u'id': 302, u'name': u'Superior colliculus, sensory related'}]",5,,SCs,FF7AFF,302,"Superior colliculus, sensory related",Rorb-IRES2-Cre
F,287459601,"[8600, 1580, 6100]","[{u'abbreviation': u'SCm', u'color': u'FF90FF', u'id': 294, u'name': u'Superior colliculus, motor related'}, {u'abbreviation': u'SCs', u'color': u'FF7AFF', u'id': 302, u'name': u'Superior colliculus, sensory related'}]",5,FVB.CD1(ICR),SCs,FF7AFF,302,"Superior colliculus, sensory related",Ppp1r17-Cre_NL146
F,520012330,"[7610, 1010, 3600]","[{u'abbreviation': u'VISam', u'color': u'08858C', u'id': 394, u'name': u'Anteromedial visual area'}, {u'abbreviation': u'VISpm', u'color': u'08858C', u'id': 533, u'name': u'posteromedial visual area'}, {u'abbreviation': u'VISa', u'color': u'009FAC', u'id': 312782546, u'name': u'Anterior area'}]",35,,VISa,009FAC,312782546,Anterior area,A930038C07Rik-Tg1-Cre
F,305400137,"[6810, 2370, 6240]","[{u'abbreviation': u'CA1', u'color': u'7ED04B', u'id': 382, u'name': u'Field CA1'}, {u'abbreviation': u'CA3', u'color': u'7ED04B', u'id': 463, u'name': u'Field CA3'}, {u'abbreviation': u'DG', u'color': u'7ED04B', u'id': 726, u'name': u'Dentate gyrus'}]",5,C57BL/6J,DG,7ED04B,726,Dentate gyrus,Gad2-IRES-Cre
F,267813224,"[3610, 1620, 7240]","[{u'abbreviation': u'MOs', u'color': u'1F9D5A', u'id': 993, u'name': u'Secondary motor area'}]",5,B6.129,MOs,1F9D5A,993,Secondary motor area,Nos1-CreERT2
M,294356216,"[10500, 4190, 7380]","[{u'abbreviation': u'SUV', u'color': u'FFB3D9', u'id': 217, u'name': u'Superior vestibular nucleus'}, {u'abbreviation': u'PB', u'color': u'FFAE6F', u'id': 867, u'name': u'Parabrachial nucleus'}, {u'abbreviation': u'CENT', u'color': u'FFFC91', u'id': 920, u'name': u'Central lobule'}]",5,B6.129,PB,FFAE6F,867,Parabrachial nucleus,Tac1-IRES2-Cre
F,168097187,"[9140, 880, 7270]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}, {u'abbreviation': u'VISpm', u'color': u'08858C', u'id': 533, u'name': u'posteromedial visual area'}, {u'abbreviation': u'RSPd', u'color': u'1AA698', u'id': 879, u'name': u'Retrosplenial area, dorsal part'}, {u'abbreviation': u'RSPagl', u'color': u'1AA698', u'id': 894, u'name': u'Retrosplenial area, lateral agranular part'}]",5,C57BL/6J,VISp,08858C,385,Primary visual area,Syt6-Cre_KI148
F,171068025,"[5740, 5160, 6330]","[{u'abbreviation': u'PT', u'color': u'FF909F', u'id': 15, u'name': u'Parataenial nucleus'}, {u'abbreviation': u'PVH', u'color': u'FF5D50', u'id': 38, u'name': u'Paraventricular hypothalamic nucleus'}, {u'abbreviation': u'RE', u'color': u'FF909F', u'id': 181, u'name': u'Nucleus of reuniens'}, {u'abbreviation': u'LHA', u'color': u'F2483B', u'id': 194, u'name': u'Lateral hypothalamic area'}, {u'abbreviation': u'BST', u'color': u'B3C0DF', u'id': 351, u'name': u'Bed nuclei of the stria terminalis'}]",5,C57BL/6J,BST,B3C0DF,351,Bed nuclei of the stria terminalis,Crh-IRES-Cre (ZJH)
M,180708524,"[7400, 3840, 6900]","[{u'abbreviation': u'PO', u'color': u'FF909F', u'id': 1020, u'name': u'Posterior complex of the thalamus'}]",5,C57BL/6J,PO,FF909F,1020,Posterior complex of the thalamus,
M,292792016,"[5250, 1890, 8190]","[{u'abbreviation': u'SSp-ul', u'color': u'188064', u'id': 369, u'name': u'Primary somatosensory area, upper limb'}, {u'abbreviation': u'MOp', u'color': u'1F9D5A', u'id': 985, u'name': u'Primary motor area'}]",5,C57BL/6J,SSp-ul,188064,369,"Primary somatosensory area, upper limb",A930038C07Rik-Tg1-Cre
M,127993375,"[6040, 2310, 8640]","[{u'abbreviation': u'SSp-bfd', u'color': u'188064', u'id': 329, u'name': u'Primary somatosensory area, barrel field'}, {u'abbreviation': u'SSp-n', u'color': u'188064', u'id': 353, u'name': u'Primary somatosensory area, nose'}]",5,C57BL/6J,SSp-n,188064,353,"Primary somatosensory area, nose",Erbb4-2A-CreERT2
F,303783015,"[5260, 2280, 5780]","[{u'abbreviation': u'ACAd', u'color': u'40A666', u'id': 39, u'name': u'Anterior cingulate area, dorsal part'}, {u'abbreviation': u'ACAv', u'color': u'40A666', u'id': 48, u'name': u'Anterior cingulate area, ventral part'}, {u'abbreviation': u'MOs', u'color': u'1F9D5A', u'id': 993, u'name': u'Secondary motor area'}]",5,,ACAv,40A666,48,"Anterior cingulate area, ventral part",Rasgrf2-2A-dCre
M,114399224,"[7610, 2790, 7300]","[{u'abbreviation': u'LP', u'color': u'FF909F', u'id': 218, u'name': u'Lateral posterior nucleus of the thalamus'}, {u'abbreviation': u'CA3', u'color': u'7ED04B', u'id': 463, u'name': u'Field CA3'}, {u'abbreviation': u'DG', u'color': u'7ED04B', u'id': 726, u'name': u'Dentate gyrus'}]",5,C57BL/6J,DG,7ED04B,726,Dentate gyrus,
M,176882966,"[8440, 1260, 8830]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}, {u'abbreviation': u'VISal', u'color': u'08858C', u'id': 402, u'name': u'Anterolateral visual area'}, {u'abbreviation': u'VISl', u'color': u'08858C', u'id': 409, u'name': u'Lateral visual area'}, {u'abbreviation': u'VISrl', u'color': u'009FAC', u'id': 417, u'name': u'Rostrolateral visual area'}]",5,B6.FVB,VISp,08858C,385,Primary visual area,Nr5a1-Cre
M,302740314,"[7100, 6910, 8580]","[{u'abbreviation': u'BLA', u'color': u'9DE79C', u'id': 295, u'name': u'Basolateral amygdalar nucleus'}, {u'abbreviation': u'COAp', u'color': u'61E7B7', u'id': 647, u'name': u'Cortical amygdalar area, posterior part'}, {u'abbreviation': u'PAA', u'color': u'59DAAB', u'id': 788, u'name': u'Piriform-amygdalar area'}, {u'abbreviation': u'PIR', u'color': u'6ACBBA', u'id': 961, u'name': u'Piriform area'}]",5,C57BL/6J,PAA,59DAAB,788,Piriform-amygdalar area,Gad2-IRES-Cre
M,305403845,"[6810, 5080, 9250]","[{u'abbreviation': u'AIp', u'color': u'219866', u'id': 111, u'name': u'Agranular insular area, posterior part'}, {u'abbreviation': u'LA', u'color': u'90EB8D', u'id': 131, u'name': u'Lateral amygdalar nucleus'}, {u'abbreviation': u'CLA', u'color': u'8ADA87', u'id': 583, u'name': u'Claustrum'}, {u'abbreviation': u'CP', u'color': u'98D6F9', u'id': 672, u'name': u'Caudoputamen'}, {u'abbreviation': u'ENTl', u'color': u'32B825', u'id': 918, u'name': u'Entorhinal area, lateral part'}, {u'abbreviation': u'EPd', u'color': u'A0EE9D', u'id': 952, u'name': u'Endopiriform nucleus, dorsal part'}, {u'abbreviation': u'PIR', u'color': u'6ACBBA', u'id': 961, u'name': u'Piriform area'}]",5,C57BL/6J,EPd,A0EE9D,952,"Endopiriform nucleus, dorsal part",Gad2-IRES-Cre
M,100141222,"[1460, 4930, 6520]","[{u'abbreviation': u'AON', u'color': u'54BF94', u'id': 159, u'name': u'Anterior olfactory nucleus'}, {u'abbreviation': u'MOB', u'color': u'9AD2BD', u'id': 507, u'name': u'Main olfactory bulb'}]",5,C57BL/6J,MOB,9AD2BD,507,Main olfactory bulb,
F,292375491,"[4150, 4030, 8750]","[{u'abbreviation': u'AId', u'color': u'219866', u'id': 104, u'name': u'Agranular insular area, dorsal part'}, {u'abbreviation': u'SSp-m', u'color': u'188064', u'id': 345, u'name': u'Primary somatosensory area, mouth'}, {u'abbreviation': u'CP', u'color': u'98D6F9', u'id': 672, u'name': u'Caudoputamen'}, {u'abbreviation': u'MOp', u'color': u'1F9D5A', u'id': 985, u'name': u'Primary motor area'}, {u'abbreviation': u'GU', u'color': u'009C75', u'id': 1057, u'name': u'Gustatory areas'}]",5,,GU,009C75,1057,Gustatory areas,A930038C07Rik-Tg1-Cre
F,267213087,"[6900, 5950, 6790]","[{u'abbreviation': u'LHA', u'color': u'F2483B', u'id': 194, u'name': u'Lateral hypothalamic area'}, {u'abbreviation': u'PST', u'color': u'F2483B', u'id': 356, u'name': u'Preparasubthalamic nucleus'}, {u'abbreviation': u'VMH', u'color': u'FF4C3E', u'id': 693, u'name': u'Ventromedial hypothalamic nucleus'}, {u'abbreviation': u'DMH', u'color': u'FF5547', u'id': 830, u'name': u'Dorsomedial nucleus of the hypothalamus'}]",5,,LHA,F2483B,194,Lateral hypothalamic area,Calb2-IRES-Cre
F,182089608,"[8500, 950, 8080]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}]",5,B6.C3H,VISp,08858C,385,Primary visual area,Scnn1a-Tg3-Cre
F,268040381,"[9330, 760, 7140]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}, {u'abbreviation': u'VISpm', u'color': u'08858C', u'id': 533, u'name': u'posteromedial visual area'}]",5,B6.C3H,VISp,08858C,385,Primary visual area,Scnn1a-Tg3-Cre
M,287714903,"[4280, 2660, 5780]","[{u'abbreviation': u'ACAd', u'color': u'40A666', u'id': 39, u'name': u'Anterior cingulate area, dorsal part'}, {u'abbreviation': u'ACAv', u'color': u'40A666', u'id': 48, u'name': u'Anterior cingulate area, ventral part'}]",5,,ACAv,40A666,48,"Anterior cingulate area, ventral part",Htr2a-Cre_KM207
F,293702482,"[8230, 4720, 10240]","[{u'abbreviation': u'ECT', u'color': u'0D9F91', u'id': 895, u'name': u'Ectorhinal area'}, {u'abbreviation': u'ENTl', u'color': u'32B825', u'id': 918, u'name': u'Entorhinal area, lateral part'}, {u'abbreviation': u'PERI', u'color': u'0E9684', u'id': 922, u'name': u'Perirhinal area'}]",5,,PERI,0E9684,922,Perirhinal area,Drd3-Cre_KI196
M,175732996,"[6420, 2870, 8350]","[{u'abbreviation': u'CP', u'color': u'98D6F9', u'id': 672, u'name': u'Caudoputamen'}]",5,C57BL/6J,CP,98D6F9,672,Caudoputamen,Drd2-Cre_ER44
F,496252297,"[8750, 1300, 3200]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}]",36,,VISp,08858C,385,Primary visual area,A930038C07Rik-Tg1-Cre
M,301618828,"[6960, 2660, 7720]","[{u'abbreviation': u'LD', u'color': u'FF909F', u'id': 155, u'name': u'Lateral dorsal nucleus of thalamus'}, {u'abbreviation': u'LGd', u'color': u'FF8084', u'id': 170, u'name': u'Dorsal part of the lateral geniculate complex'}, {u'abbreviation': u'LP', u'color': u'FF909F', u'id': 218, u'name': u'Lateral posterior nucleus of the thalamus'}, {u'abbreviation': u'CA2', u'color': u'7ED04B', u'id': 423, u'name': u'Field CA2'}, {u'abbreviation': u'CA3', u'color': u'7ED04B', u'id': 463, u'name': u'Field CA3'}, {u'abbreviation': u'PO', u'color': u'FF909F', u'id': 1020, u'name': u'Posterior complex of the thalamus'}]",5,,CA3,7ED04B,463,Field CA3,Slc17a7-IRES2-Cre
M,168616827,"[7200, 5800, 5980]","[{u'abbreviation': u'LHA', u'color': u'F2483B', u'id': 194, u'name': u'Lateral hypothalamic area'}, {u'abbreviation': u'DMH', u'color': u'FF5547', u'id': 830, u'name': u'Dorsomedial nucleus of the hypothalamus'}, {u'abbreviation': u'PH', u'color': u'FF4C3E', u'id': 946, u'name': u'Posterior hypothalamic nucleus'}, {u'abbreviation': u'PMd', u'color': u'FF4C3E', u'id': 980, u'name': u'Dorsal premammillary nucleus'}]",5,,PH,FF4C3E,946,Posterior hypothalamic nucleus,Hdc-Cre_IM1
M,292372636,"[6400, 2140, 9310]","[{u'abbreviation': u'AIp', u'color': u'219866', u'id': 111, u'name': u'Agranular insular area, posterior part'}, {u'abbreviation': u'SSp-bfd', u'color': u'188064', u'id': 329, u'name': u'Primary somatosensory area, barrel field'}, {u'abbreviation': u'CLA', u'color': u'8ADA87', u'id': 583, u'name': u'Claustrum'}, {u'abbreviation': u'VISC', u'color': u'11AD83', u'id': 677, u'name': u'Visceral area'}]",5,FVB.CD1(ICR),AIp,219866,111,"Agranular insular area, posterior part",Oxtr-Cre_ON66
M,496114558,"[10180, 3810, 4540]","[{u'abbreviation': u'MRN', u'color': u'FF90FF', u'id': 128, u'name': u'Midbrain reticular nucleus'}, {u'abbreviation': u'LDT', u'color': u'FFC395', u'id': 162, u'name': u'Laterodorsal tegmental nucleus'}, {u'abbreviation': u'SLD', u'color': u'FFC395', u'id': 358, u'name': u'Sublaterodorsal nucleus'}, {u'abbreviation': u'MEV', u'color': u'FF7AFF', u'id': 460, u'name': u'Midbrain trigeminal nucleus'}, {u'abbreviation': u'PAG', u'color': u'FF90FF', u'id': 795, u'name': u'Periaqueductal gray'}, {u'abbreviation': u'PB', u'color': u'FFAE6F', u'id': 867, u'name': u'Parabrachial nucleus'}, {u'abbreviation': u'PCG', u'color': u'FFBA86', u'id': 898, u'name': u'Pontine central gray'}, {u'abbreviation': u'PPN', u'color': u'FFA6FF', u'id': 1052, u'name': u'Pedunculopontine nucleus'}]",36,,PAG,FF90FF,795,Periaqueductal gray,Dbh-Cre_KH212
M,514505957,"[4860, 4900, 8820]","[{u'abbreviation': u'AId', u'color': u'219866', u'id': 104, u'name': u'Agranular insular area, dorsal part'}, {u'abbreviation': u'AIv', u'color': u'219866', u'id': 119, u'name': u'Agranular insular area, ventral part'}, {u'abbreviation': u'SSp-m', u'color': u'188064', u'id': 345, u'name': u'Primary somatosensory area, mouth'}, {u'abbreviation': u'CLA', u'color': u'8ADA87', u'id': 583, u'name': u'Claustrum'}, {u'abbreviation': u'CP', u'color': u'98D6F9', u'id': 672, u'name': u'Caudoputamen'}]",5,,CP,98D6F9,672,Caudoputamen,Gnb4-IRES2-Cre
F,286485585,"[6260, 3530, 6360]","[{u'abbreviation': u'AD', u'color': u'FF909F', u'id': 64, u'name': u'Anterodorsal nucleus'}, {u'abbreviation': u'PVT', u'color': u'FF909F', u'id': 149, u'name': u'Paraventricular nucleus of the thalamus'}, {u'abbreviation': u'LH', u'color': u'FF909F', u'id': 186, u'name': u'Lateral habenula'}, {u'abbreviation': u'MD', u'color': u'FF909F', u'id': 362, u'name': u'Mediodorsal nucleus of thalamus'}, {u'abbreviation': u'CL', u'color': u'FF909F', u'id': 575, u'name': u'Central lateral nucleus of the thalamus'}, {u'abbreviation': u'IAD', u'color': u'FF909F', u'id': 1113, u'name': u'Interanterodorsal nucleus of the thalamus'}]",5,C57BL/6J,MD,FF909F,362,Mediodorsal nucleus of thalamus,Syt17-Cre_NO14
F,306958740,"[5800, 7060, 6410]","[{u'abbreviation': u'retina', u'color': u'7F2E7E', u'id': 304325711, u'name': u'retina'}]",31,,retina,7F2E7E,304325711,retina,Gal-Cre_KI87
M,298105299,"[6990, 7220, 6140]","[{u'abbreviation': u'PVp', u'color': u'FF5547', u'id': 126, u'name': u'Periventricular hypothalamic nucleus, posterior part'}, {u'abbreviation': u'LHA', u'color': u'F2483B', u'id': 194, u'name': u'Lateral hypothalamic area'}, {u'abbreviation': u'ARH', u'color': u'FF5D50', u'id': 223, u'name': u'Arcuate hypothalamic nucleus'}, {u'abbreviation': u'TU', u'color': u'F2483B', u'id': 614, u'name': u'Tuberal nucleus'}, {u'abbreviation': u'VMH', u'color': u'FF4C3E', u'id': 693, u'name': u'Ventromedial hypothalamic nucleus'}, {u'abbreviation': u'DMH', u'color': u'FF5547', u'id': 830, u'name': u'Dorsomedial nucleus of the hypothalamus'}, {u'abbreviation': u'PMv', u'color': u'FF4C3E', u'id': 1004, u'name': u'Ventral premammillary nucleus'}]",5,C57BL/6J,ARH,FF5D50,223,Arcuate hypothalamic nucleus,Ins2-Cre
M,183376982,"[8320, 2390, 7360]","[{u'abbreviation': u'DG', u'color': u'7ED04B', u'id': 726, u'name': u'Dentate gyrus'}]",5,C57BL/6J,DG,7ED04B,726,Dentate gyrus,Rbp4-Cre_KL100
M,113783321,"[4710, 5390, 6100]","[{u'abbreviation': u'ACB', u'color': u'80CDF8', u'id': 56, u'name': u'Nucleus accumbens'}, {u'abbreviation': u'ADP', u'color': u'FF5547', u'id': 72, u'name': u'Anterodorsal preoptic nucleus'}, {u'abbreviation': u'LPO', u'color': u'F2483B', u'id': 226, u'name': u'Lateral preoptic area'}, {u'abbreviation': u'LSr', u'color': u'90CBED', u'id': 258, u'name': u'Lateral septal nucleus, rostral (rostroventral) part'}, {u'abbreviation': u'BST', u'color': u'B3C0DF', u'id': 351, u'name': u'Bed nuclei of the stria terminalis'}, {u'abbreviation': u'MS', u'color': u'96A7D3', u'id': 564, u'name': u'Medial septal nucleus'}]",5,C57BL/6J,LPO,F2483B,226,Lateral preoptic area,
F,177460028,"[8930, 3880, 5770]","[{u'abbreviation': u'III', u'color': u'FF90FF', u'id': 35, u'name': u'Oculomotor nucleus'}, {u'abbreviation': u'IV', u'color': u'FF90FF', u'id': 115, u'name': u'Trochlear nucleus'}, {u'abbreviation': u'PAG', u'color': u'FF90FF', u'id': 795, u'name': u'Periaqueductal gray'}, {u'abbreviation': u'DR', u'color': u'FFA6FF', u'id': 872, u'name': u'Dorsal nucleus raphe'}, {u'abbreviation': u'EW', u'color': u'FF90FF', u'id': 975, u'name': u'Edinger-Westphal nucleus'}]",5,B6.129,III,FF90FF,35,Oculomotor nucleus,Chat-IRES-Cre
M,159994059,"[2360, 5110, 6950]","[{u'abbreviation': u'AON', u'color': u'54BF94', u'id': 159, u'name': u'Anterior olfactory nucleus'}]",5,,AON,54BF94,159,Anterior olfactory nucleus,Syt17-Cre_NO14
F,278502708,"[4160, 2270, 5960]","[{u'abbreviation': u'ACAd', u'color': u'40A666', u'id': 39, u'name': u'Anterior cingulate area, dorsal part'}, {u'abbreviation': u'ACAv', u'color': u'40A666', u'id': 48, u'name': u'Anterior cingulate area, ventral part'}]",5,B6.C3H,ACAv,40A666,48,"Anterior cingulate area, ventral part",Scnn1a-Tg3-Cre
